"COLUMN1","time","date","mw"
"n2","04:30","2017-06-24","0"
"n2","02:30","2017-09-25","0.07"
"n2","13:45","2017-09-16","6.08"
"n2","04:15","2017-04-03","0"
"n2","20:00","2017-07-27","0.07"
"n2","21:15","2017-09-26","0.1"
"n2","22:15","2017-11-22","0.07"
"n2","13:45","2017-09-04","21.57"
"n2","20:45","2017-02-02","0"
"n2","03:30","2017-09-13","0.1"
"n2","07:00","2017-11-11","1.03"
"n2","13:45","2017-10-09","18.6"
"n2","22:00","2017-04-03","0"
"n2","16:00","2017-05-18","1.15"
"n2","06:45","2017-07-04","0"
"n2","09:30","2017-10-31","9.19"
"n2","17:45","2017-11-27","0"
"n2","03:30","2017-02-21","0"
"n2","08:45","2017-11-04","7.73"
"n2","07:15","2017-01-15","0"
"n2","22:00","2017-06-19","0"
"n2","06:15","2017-03-15","0"
"n2","10:30","2017-09-20","21.7"
"n2","17:00","2017-12-01","11.42"
"n2","01:45","2017-06-03","0"
"n2","14:15","2017-06-23","3.64"
"n2","22:45","2017-10-12","0"
"n2","02:30","2017-03-11","0"
"n2","16:45","2017-03-25","1"
"n2","12:30","2017-08-30","7.43"
"n2","10:00","2017-11-10","8.57"
"n2","18:45","2017-07-14","0"
"n2","01:30","2017-02-12","0"
"n2","02:00","2017-01-27","0"
"n2","18:15","2017-08-03","1.39"
"n2","08:30","2017-04-24","1.66"
"n2","13:30","2017-05-03","3.46"
"n2","18:30","2017-07-28","0"
"n2","11:00","2017-06-25","2.51"
"n2","08:30","2017-11-30","12.49"
"n2","20:30","2017-11-24","0"
"n2","08:15","2017-06-22","1.08"
"n2","21:00","2017-08-11","0.07"
"n2","09:30","2017-10-10","13.78"
"n2","17:15","2017-07-26","1.49"
"n2","13:15","2017-05-22","3.56"
"n2","10:00","2017-06-22","1.87"
"n2","14:15","2017-10-28","10.04"
"n2","00:30","2017-07-04","0"
"n2","15:30","2017-05-16","1.81"
"n2","17:30","2017-07-30","1.41"
"n2","16:30","2017-02-06","1.66"
"n2","05:45","2017-08-25","0.1"
"n2","15:30","2017-06-20","1.68"
"n2","17:45","2017-12-29","4.31"
"n2","01:30","2017-08-08","0.08"
"n2","14:45","2017-09-22","18.68"
"n2","04:45","2017-06-24","0"
"n2","10:00","2017-01-15","0"
"n2","22:30","2017-12-19","4.4"
"n2","07:30","2017-07-01","0.52"
"n2","10:00","2017-12-02","7.15"
"n2","22:45","2017-09-26","0.1"
"n2","00:15","2017-03-18","0"
"n2","11:15","2017-05-01","3.56"
"n2","23:00","2017-04-07","0.07"
"n2","08:45","2017-02-20","1.5"
"n2","16:00","2017-09-12","12.54"
"n2","15:00","2017-09-21","4.01"
"n2","06:45","2017-05-30","0.26"
"n2","05:15","2017-10-16","0"
"n2","01:30","2017-06-10","0"
"n2","06:45","2017-03-02","0"
"n2","19:00","2017-03-05","0"
"n2","23:15","2017-03-07","0.1"
"n2","10:15","2017-12-07","18.14"
"n2","13:45","2017-01-11","0"
"n2","02:45","2017-06-26","0"
"n2","12:15","2017-05-30","3.89"
"n2","19:15","2017-01-20","0"
"n2","08:15","2017-08-30","4.07"
"n2","09:15","2017-05-22","2.52"
"n2","01:00","2017-05-15","0"
"n2","18:15","2017-11-24","0"
"n2","11:45","2017-09-04","22.85"
"n2","07:30","2017-08-17","2.34"
"n2","22:30","2017-06-10","0.1"
"n2","03:30","2017-12-14","4.4"
"n2","16:45","2017-06-05","1.49"
"n2","08:30","2017-03-30","1.15"
"n2","21:45","2017-10-16","0"
"n2","02:15","2017-03-31","0"
"n2","18:15","2017-10-28","0"
"n2","20:15","2017-03-06","0"
"n2","03:30","2017-04-04","0"
"n2","06:00","2017-02-08","0.1"
"n2","19:30","2017-07-09","0"
"n2","15:15","2017-11-06","4.25"
"n2","18:00","2017-09-29","0"
"n2","07:00","2017-10-01","1.47"
"n2","09:00","2017-01-05","0"
"n2","21:00","2017-03-12","0"
"n2","02:45","2017-10-21","0.07"
"n2","00:45","2017-09-12","0"
"n2","01:15","2017-12-26","4.31"
"n2","21:30","2017-12-19","4.4"
"n2","21:15","2017-09-08","0.07"
"n2","06:00","2017-04-14","0"
"n2","15:15","2017-01-25","2.89"
"n2","16:45","2017-11-29","4.17"
"n2","15:45","2017-09-26","2.72"
"n2","22:15","2017-02-11","0"
"n2","22:15","2017-06-07","0"
"n2","08:00","2017-06-13","0.89"
"n2","23:45","2017-05-04","0"
"n2","19:30","2017-08-19","0"
"n2","05:00","2017-10-19","0"
"n2","10:00","2017-11-20","18.18"
"n2","21:00","2017-12-15","4.59"
"n2","01:45","2017-11-30","0.07"
"n2","05:00","2017-10-05","0"
"n2","17:45","2017-05-19","0.23"
"n2","12:15","2017-03-17","2.5"
"n2","11:00","2017-06-17","3.88"
"n2","10:00","2017-01-09","0"
"n2","03:00","2017-06-29","0"
"n2","00:30","2017-10-13","0"
"n2","02:30","2017-09-20","0"
"n2","22:45","2017-11-29","0.07"
"n2","17:00","2017-11-05","0.15"
"n2","06:45","2017-01-14","0"
"n2","20:15","2017-10-30","0.07"
"n2","21:30","2017-05-19","0"
"n2","13:00","2017-07-21","14.56"
"n2","00:30","2017-11-29","0.17"
"n2","04:45","2017-03-29","0.07"
"n2","22:30","2017-10-24","0"
"n2","19:30","2017-08-08","0.1"
"n2","01:00","2017-08-12","0.07"
"n2","18:15","2017-12-23","4.4"
"n2","09:30","2017-07-24","16.6"
"n2","09:15","2017-06-09","2.86"
"n2","23:30","2017-01-27","0"
"n2","20:00","2017-04-17","0"
"n2","02:15","2017-12-08","4.31"
"n2","10:45","2017-04-20","3.76"
"n2","20:00","2017-03-20","0"
"n2","13:00","2017-04-28","3.26"
"n2","16:30","2017-06-28","1.87"
"n2","10:15","2017-10-09","21.79"
"n2","05:45","2017-03-17","0.1"
"n2","11:00","2017-08-03","18.81"
"n2","06:45","2017-08-08","0.28"
"n2","02:45","2017-05-05","0"
"n2","17:45","2017-12-21","4.4"
"n2","08:00","2017-02-18","0.7"
"n2","10:45","2017-01-03","0"
"n2","05:15","2017-03-02","0"
"n2","18:45","2017-05-03","0"
"n2","07:45","2017-06-10","0.3"
"n2","14:00","2017-03-09","3.7"
"n2","08:15","2017-01-30","0.49"
"n2","00:45","2017-03-13","0"
"n2","00:45","2017-08-10","0.07"
"n2","17:45","2017-08-14","2.25"
"n2","17:30","2017-01-15","0"
"n2","22:45","2017-10-13","0.18"
"n2","08:15","2017-01-02","0"
"n2","18:15","2017-09-06","0"
"n2","22:15","2017-04-26","0"
"n2","10:00","2017-01-02","0"
"n2","13:00","2017-02-11","3.56"
"n2","20:30","2017-06-25","0"
"n2","18:45","2017-09-24","0.07"
"n2","13:30","2017-01-12","0"
"n2","22:45","2017-02-26","0"
"n2","06:45","2017-07-09","0"
"n2","03:30","2017-04-12","0"
"n2","06:00","2017-06-20","0"
"n2","17:30","2017-03-21","0.32"
"n2","12:45","2017-09-16","6.35"
"n2","09:00","2017-08-13","14.65"
"n2","01:30","2017-02-13","0"
"n2","18:00","2017-12-10","4.5"
"n2","08:30","2017-11-17","11.18"
"n2","14:15","2017-09-06","18.73"
"n2","00:45","2017-07-12","0"
"n2","03:30","2017-12-05","0.17"
"n2","21:30","2017-11-03","0.1"
"n2","01:00","2017-04-13","0"
"n2","16:30","2017-08-27","2.65"
"n2","08:30","2017-04-15","1.87"
"n2","01:15","2017-01-11","0"
"n2","09:30","2017-06-05","1.81"
"n2","04:00","2017-03-19","0"
"n2","04:30","2017-05-24","0"
"n2","20:00","2017-08-26","0"
"n2","00:15","2017-04-18","0"
"n2","00:15","2017-07-11","0"
"n2","11:00","2017-01-31","2.42"
"n2","18:15","2017-10-18","0"
"n2","17:00","2017-03-04","0.78"
"n2","11:30","2017-11-27","23.53"
"n2","04:15","2017-08-04","0.19"
"n2","10:00","2017-11-27","13.68"
"n2","04:15","2017-12-29","4.31"
"n2","06:30","2017-03-10","0"
"n2","07:00","2017-08-25","0.1"
"n2","22:30","2017-09-25","0.1"
"n2","11:00","2017-02-14","3.48"
"n2","08:15","2017-10-06","1.14"
"n2","05:30","2017-06-27","0"
"n2","02:45","2017-02-03","0"
"n2","18:30","2017-12-20","4.31"
"n2","15:15","2017-10-21","17.23"
"n2","07:45","2017-10-14","3.91"
"n2","17:45","2017-01-13","0"
"n2","10:30","2017-08-03","17.13"
"n2","13:45","2017-08-17","13.79"
"n2","18:30","2017-12-07","4.31"
"n2","10:30","2017-08-14","21.1"
"n2","01:15","2017-11-30","0.07"
"n2","18:00","2017-05-24","0"
"n2","00:00","2017-09-23","0.08"
"n2","10:15","2017-02-14","2.93"
"n2","21:45","2017-08-16","0"
"n2","08:15","2017-11-06","1.27"
"n2","20:30","2017-10-06","0.14"
"n2","12:00","2017-12-03","22.02"
"n2","13:15","2017-11-03","16.86"
"n2","00:45","2017-01-09","0"
"n2","17:45","2017-01-09","0"
"n2","15:45","2017-04-11","1.16"
"n2","12:15","2017-10-02","21.97"
"n2","00:30","2017-11-19","0"
"n2","06:30","2017-09-13","0.1"
"n2","07:30","2017-07-13","0.4"
"n2","19:45","2017-08-18","0"
"n2","15:00","2017-04-25","2.66"
"n2","18:15","2017-02-14","0"
"n2","16:30","2017-02-20","1.51"
"n2","04:15","2017-05-19","0"
"n2","12:15","2017-10-19","18.83"
"n2","09:45","2017-05-23","2.57"
"n2","04:15","2017-11-17","0.1"
"n2","06:45","2017-10-31","0.17"
"n2","17:15","2017-11-23","0.84"
"n2","02:00","2017-01-12","0"
"n2","14:00","2017-09-22","17.09"
"n2","16:30","2017-03-11","1.46"
"n2","04:45","2017-08-15","0.17"
"n2","01:30","2017-02-27","0"
"n2","09:15","2017-04-15","2.69"
"n2","02:15","2017-04-09","0.07"
"n2","13:15","2017-03-04","3.07"
"n2","14:15","2017-09-01","2.75"
"n2","23:45","2017-06-27","0"
"n2","09:45","2017-03-11","2.78"
"n2","11:45","2017-10-11","3.8"
"n2","10:15","2017-12-04","10.74"
"n2","04:00","2017-11-10","0.17"
"n2","20:15","2017-11-06","0.07"
"n2","07:45","2017-10-12","0.07"
"n2","13:00","2017-09-17","21.28"
"n2","13:45","2017-06-08","1.93"
"n2","22:30","2017-02-12","0"
"n2","01:00","2017-07-17","0"
"n2","17:00","2017-04-15","0.32"
"n2","17:15","2017-01-16","0.55"
"n2","14:00","2017-12-10","24.59"
"n2","17:30","2017-04-21","0.46"
"n2","12:45","2017-05-25","3.71"
"n2","13:00","2017-02-16","3.74"
"n2","02:30","2017-05-19","0"
"n2","09:30","2017-12-20","10.76"
"n2","14:45","2017-06-11","0.1"
"n2","08:15","2017-12-21","6.69"
"n2","23:00","2017-04-04","0.1"
"n2","05:45","2017-07-07","0"
"n2","01:30","2017-05-06","0"
"n2","23:15","2017-08-29","0"
"n2","22:30","2017-05-06","0"
"n2","09:45","2017-08-09","12.46"
"n2","17:45","2017-03-08","0.37"
"n2","19:15","2017-06-14","0"
"n2","15:15","2017-01-21","2.98"
"n2","00:15","2017-11-25","0"
"n2","10:15","2017-11-21","15.98"
"n2","16:00","2017-09-03","12.37"
"n2","06:00","2017-03-25","0.07"
"n2","22:30","2017-06-28","0"
"n2","21:15","2017-03-11","0"
"n2","23:15","2017-07-30","0"
"n2","15:45","2017-08-27","2.7"
"n2","15:15","2017-03-12","2.92"
"n2","04:45","2017-11-09","0.07"
"n2","04:15","2017-06-19","0"
"n2","03:15","2017-05-21","0"
"n2","21:15","2017-02-02","0"
"n2","18:45","2017-10-17","0.18"
"n2","05:30","2017-12-29","4.31"
"n2","13:30","2017-07-20","14.5"
"n2","12:15","2017-10-13","0.31"
"n2","06:30","2017-06-12","0.1"
"n2","03:45","2017-10-27","0"
"n2","12:30","2017-12-03","24.15"
"n2","23:15","2017-06-24","0"
"n2","12:45","2017-08-06","9.78"
"n2","00:15","2017-12-12","4.39"
"n2","16:45","2017-02-17","1.08"
"n2","07:15","2017-03-31","0"
"n2","22:45","2017-06-01","0"
"n2","18:00","2017-12-20","4.4"
"n2","20:15","2017-04-14","0"
"n2","22:15","2017-01-28","0"
"n2","20:45","2017-03-23","0"
"n2","20:45","2017-08-20","0.1"
"n2","02:45","2017-03-29","0.07"
"n2","10:30","2017-11-26","10.08"
"n2","00:00","2017-04-17","0"
"n2","10:00","2017-01-23","3.11"
"n2","09:00","2017-02-10","1.45"
"n2","13:00","2017-07-26","24.84"
"n2","12:15","2017-11-29","23"
"n2","12:45","2017-09-11","23.25"
"n2","23:00","2017-10-21","0"
"n2","17:00","2017-11-17","3.29"
"n2","06:45","2017-04-28","0.2"
"n2","11:45","2017-09-07","15.04"
"n2","09:00","2017-01-17","2.02"
"n2","13:30","2017-10-06","18.58"
"n2","04:15","2017-03-27","0.07"
"n2","17:45","2017-01-30","0.13"
"n2","22:00","2017-08-17","0.1"
"n2","04:15","2017-12-19","4.38"
"n2","20:15","2017-05-04","0"
"n2","11:00","2017-11-26","11.91"
"n2","14:00","2017-06-05","3.52"
"n2","23:30","2017-08-09","0.07"
"n2","04:15","2017-01-24","0"
"n2","12:00","2017-01-09","0"
"n2","11:15","2017-01-17","3.61"
"n2","06:45","2017-10-10","0.29"
"n2","08:45","2017-09-01","9.9"
"n2","16:45","2017-10-29","3.31"
"n2","09:45","2017-10-12","9.98"
"n2","18:45","2017-04-24","0.1"
"n2","19:30","2017-03-25","0"
"n2","01:00","2017-10-20","4.4"
"n2","04:00","2017-12-19","4.38"
"n2","06:00","2017-09-14","0.1"
"n2","00:15","2017-03-14","0"
"n2","18:45","2017-02-13","0"
"n2","22:45","2017-02-19","0"
"n2","09:30","2017-06-30","0.53"
"n2","09:45","2017-06-12","0.1"
"n2","06:30","2017-09-29","0"
"n2","11:15","2017-07-05","2.7"
"n2","02:45","2017-03-25","0.07"
"n2","21:15","2017-10-12","0"
"n2","12:30","2017-06-29","2.39"
"n2","02:30","2017-08-14","0.17"
"n2","20:00","2017-09-23","0"
"n2","07:30","2017-05-02","0.59"
"n2","17:30","2017-12-29","4.68"
"n2","07:00","2017-08-04","0.5"
"n2","20:15","2017-06-26","0"
"n2","02:30","2017-11-04","0.1"
"n2","19:30","2017-09-29","0"
"n2","21:15","2017-02-01","0"
"n2","23:15","2017-12-05","0.07"
"n2","15:00","2017-11-29","8.82"
"n2","15:15","2017-02-19","2.64"
"n2","21:00","2017-11-29","0.07"
"n2","17:45","2017-01-31","0.13"
"n2","21:00","2017-03-01","0"
"n2","08:45","2017-03-08","1.04"
"n2","13:15","2017-12-03","22.83"
"n2","01:15","2017-09-12","0"
"n2","18:30","2017-10-26","0"
"n2","12:30","2017-06-22","3.7"
"n2","16:15","2017-02-18","1.64"
"n2","15:45","2017-01-07","0"
"n2","01:30","2017-05-11","0.07"
"n2","19:45","2017-12-03","0.08"
"n2","23:30","2017-03-13","0"
"n2","23:30","2017-08-10","0.07"
"n2","18:15","2017-05-19","0"
"n2","18:15","2017-06-10","0.1"
"n2","07:30","2017-03-25","0.46"
"n2","01:15","2017-07-12","0"
"n2","13:00","2017-11-24","21.84"
"n2","16:45","2017-04-14","0.48"
"n2","14:45","2017-03-23","2.96"
"n2","14:45","2017-08-20","6.32"
"n2","09:30","2017-08-11","15.23"
"n2","15:00","2017-11-02","8.8"
"n2","11:15","2017-09-07","12.61"
"n2","03:45","2017-07-08","0"
"n2","17:15","2017-11-14","0.48"
"n2","05:45","2017-06-16","0"
"n2","10:30","2017-11-21","10.54"
"n2","05:00","2017-05-22","0.07"
"n2","16:15","2017-03-25","1.6"
"n2","20:30","2017-12-23","4.4"
"n2","14:15","2017-06-11","0.1"
"n2","04:45","2017-03-10","0"
"n2","11:45","2017-06-18","1.8"
"n2","05:45","2017-10-01","0"
"n2","04:00","2017-01-06","0"
"n2","01:15","2017-09-25","0.07"
"n2","23:00","2017-11-09","0.17"
"n2","21:45","2017-06-08","0"
"n2","05:45","2017-12-24","4.4"
"n2","02:00","2017-09-13","0.1"
"n2","00:45","2017-01-11","0"
"n2","01:30","2017-12-09","4.38"
"n2","21:30","2017-02-14","0"
"n2","19:15","2017-10-13","0.18"
"n2","23:00","2017-04-06","0"
"n2","13:15","2017-08-21","16.4"
"n2","05:15","2017-06-05","0"
"n2","01:45","2017-07-06","0"
"n2","20:15","2017-06-12","0"
"n2","15:15","2017-04-16","2.96"
"n2","22:15","2017-05-09","0.1"
"n2","02:30","2017-06-17","0"
"n2","16:00","2017-11-05","0.79"
"n2","18:45","2017-01-24","0"
"n2","22:45","2017-12-08","4.38"
"n2","02:15","2017-11-08","0.19"
"n2","14:30","2017-04-16","3.17"
"n2","08:00","2017-12-20","6.35"
"n2","16:45","2017-01-23","1.13"
"n2","15:00","2017-10-23","0.07"
"n2","01:45","2017-08-01","0"
"n2","23:30","2017-10-10","0"
"n2","17:45","2017-06-17","0.29"
"n2","08:30","2017-02-07","1.48"
"n2","16:15","2017-03-29","1.8"
"n2","20:45","2017-04-17","0"
"n2","17:45","2017-10-18","0"
"n2","06:00","2017-10-19","0"
"n2","12:30","2017-05-19","1.62"
"n2","20:30","2017-10-18","0"
"n2","02:30","2017-01-31","0.13"
"n2","18:15","2017-06-22","0.19"
"n2","20:45","2017-07-09","0"
"n2","01:00","2017-09-14","0.1"
"n2","04:15","2017-09-06","0.07"
"n2","20:15","2017-11-19","0.17"
"n2","02:45","2017-11-09","0.07"
"n2","09:00","2017-12-21","7.95"
"n2","07:30","2017-06-19","0.79"
"n2","12:30","2017-03-04","0"
"n2","06:00","2017-05-13","0.07"
"n2","01:45","2017-09-13","0.1"
"n2","14:15","2017-12-29","16.78"
"n2","08:45","2017-11-10","8.89"
"n2","06:45","2017-09-14","0.61"
"n2","14:15","2017-06-22","2.27"
"n2","01:15","2017-05-22","0.07"
"n2","02:45","2017-10-15","0"
"n2","22:45","2017-12-30","4.4"
"n2","11:15","2017-06-11","0.1"
"n2","20:15","2017-07-13","0"
"n2","04:00","2017-06-22","0"
"n2","14:30","2017-03-06","3.02"
"n2","14:30","2017-05-07","1.93"
"n2","10:45","2017-03-31","3.71"
"n2","11:00","2017-10-24","17.57"
"n2","21:30","2017-11-26","0.1"
"n2","05:45","2017-08-28","0"
"n2","14:45","2017-05-12","3.32"
"n2","01:30","2017-04-10","0.07"
"n2","17:00","2017-12-06","2.53"
"n2","20:00","2017-03-05","0"
"n2","21:00","2017-06-05","0"
"n2","10:00","2017-12-11","22.22"
"n2","22:45","2017-01-04","0"
"n2","06:00","2017-05-30","0.07"
"n2","06:00","2017-11-19","0"
"n2","05:45","2017-12-07","0.19"
"n2","03:15","2017-10-20","4.4"
"n2","05:45","2017-08-31","0.07"
"n2","02:00","2017-03-10","0"
"n2","08:15","2017-04-24","1.34"
"n2","03:30","2017-08-29","0"
"n2","00:15","2017-09-27","0.1"
"n2","07:00","2017-01-19","0.1"
"n2","16:45","2017-07-09","0.82"
"n2","23:45","2017-08-24","0.1"
"n2","19:30","2017-09-22","0.08"
"n2","20:15","2017-10-31","0.07"
"n2","23:00","2017-03-24","0.07"
"n2","04:45","2017-05-26","0"
"n2","01:30","2017-03-09","0.07"
"n2","09:15","2017-12-01","8.98"
"n2","20:15","2017-12-25","4.38"
"n2","05:30","2017-11-26","0.07"
"n2","12:30","2017-03-08","1.74"
"n2","18:15","2017-12-29","4.31"
"n2","12:45","2017-03-26","3.76"
"n2","12:45","2017-05-27","3.64"
"n2","05:00","2017-07-31","0"
"n2","01:15","2017-10-19","0"
"n2","02:30","2017-05-14","0.1"
"n2","11:15","2017-08-26","15.06"
"n2","01:00","2017-01-22","0"
"n2","10:45","2017-03-28","3.71"
"n2","11:15","2017-04-23","3.65"
"n2","06:00","2017-12-15","4.4"
"n2","05:00","2017-07-29","0"
"n2","09:00","2017-03-03","1.94"
"n2","01:30","2017-11-01","0.07"
"n2","03:15","2017-02-26","0.1"
"n2","16:45","2017-12-10","8.06"
"n2","22:30","2017-12-03","0.08"
"n2","21:15","2017-05-15","0"
"n2","11:15","2017-01-03","0"
"n2","04:45","2017-07-11","0"
"n2","09:45","2017-01-29","1.93"
"n2","01:15","2017-10-05","0"
"n2","07:30","2017-12-02","0.22"
"n2","19:30","2017-04-22","0"
"n2","13:15","2017-08-18","10.09"
"n2","01:45","2017-04-18","0"
"n2","19:45","2017-08-15","0"
"n2","19:30","2017-11-19","0.17"
"n2","15:30","2017-03-08","2.44"
"n2","19:00","2017-01-20","0"
"n2","03:45","2017-12-08","4.31"
"n2","06:00","2017-04-22","0"
"n2","23:45","2017-06-15","0"
"n2","20:45","2017-09-22","0.08"
"n2","22:15","2017-03-27","0.07"
"n2","14:30","2017-09-29","15"
"n2","21:15","2017-06-04","0"
"n2","05:30","2017-11-12","0.07"
"n2","14:00","2017-05-23","3.2"
"n2","00:45","2017-04-18","0"
"n2","22:45","2017-01-18","0.1"
"n2","09:30","2017-11-05","4.66"
"n2","16:00","2017-12-14","12.2"
"n2","16:30","2017-04-23","1.34"
"n2","19:00","2017-02-11","0"
"n2","11:45","2017-03-03","3.74"
"n2","00:45","2017-09-05","0"
"n2","04:15","2017-03-22","0"
"n2","15:00","2017-10-13","13.03"
"n2","01:00","2017-04-27","0"
"n2","07:45","2017-03-15","0.59"
"n2","05:30","2017-09-20","0"
"n2","21:00","2017-12-25","4.38"
"n2","19:15","2017-08-23","0.07"
"n2","08:15","2017-12-19","9.3"
"n2","10:15","2017-02-10","2.68"
"n2","21:30","2017-03-04","0"
"n2","23:30","2017-01-10","0"
"n2","20:45","2017-10-27","0.1"
"n2","04:15","2017-10-05","0"
"n2","08:00","2017-12-10","7.06"
"n2","21:00","2017-03-06","0"
"n2","21:00","2017-05-07","0"
"n2","06:00","2017-02-23","0"
"n2","21:30","2017-09-20","0.19"
"n2","01:45","2017-11-13","0.07"
"n2","00:30","2017-04-14","0"
"n2","16:00","2017-02-23","2.03"
"n2","22:45","2017-07-08","0"
"n2","03:00","2017-10-04","0"
"n2","15:30","2017-09-10","15.27"
"n2","21:45","2017-12-16","4.39"
"n2","09:15","2017-08-02","8.98"
"n2","12:30","2017-10-14","21.71"
"n2","14:45","2017-11-02","8.7"
"n2","12:15","2017-04-19","4.01"
"n2","13:30","2017-12-06","17.7"
"n2","03:30","2017-09-12","7.95"
"n2","03:30","2017-11-23","0.07"
"n2","23:00","2017-07-11","0"
"n2","20:45","2017-03-11","0"
"n2","16:30","2017-05-02","1.56"
"n2","04:30","2017-12-12","4.39"
"n2","04:00","2017-12-02","0.1"
"n2","02:15","2017-09-14","0.1"
"n2","23:30","2017-09-14","0.1"
"n2","22:15","2017-03-23","0"
"n2","22:15","2017-08-20","0.1"
"n2","16:15","2017-10-15","0"
"n2","06:15","2017-11-16","0.14"
"n2","14:15","2017-08-26","18.12"
"n2","04:00","2017-08-14","0.17"
"n2","15:15","2017-05-23","2.63"
"n2","02:45","2017-06-15","0"
"n2","18:45","2017-07-05","0"
"n2","19:00","2017-09-24","0.07"
"n2","10:30","2017-08-18","5.08"
"n2","21:45","2017-04-27","0.13"
"n2","03:15","2017-07-28","0.07"
"n2","20:00","2017-05-28","0"
"n2","00:15","2017-07-07","0"
"n2","00:00","2017-08-21","0.1"
"n2","20:15","2017-05-30","0"
"n2","17:00","2017-01-10","0"
"n2","06:00","2017-07-16","0"
"n2","13:45","2017-04-26","3.29"
"n2","13:30","2017-08-13","23.37"
"n2","03:30","2017-08-01","0"
"n2","15:45","2017-04-07","2.83"
"n2","16:15","2017-05-05","1.94"
"n2","03:45","2017-01-20","0"
"n2","04:15","2017-05-06","0"
"n2","11:15","2017-09-08","21.61"
"n2","22:30","2017-11-01","0"
"n2","21:30","2017-11-20","0.11"
"n2","11:45","2017-02-17","3.82"
"n2","05:00","2017-10-29","0"
"n2","08:30","2017-06-06","0.94"
"n2","00:30","2017-10-23","0.07"
"n2","13:30","2017-07-06","3.16"
"n2","15:15","2017-09-18","14.82"
"n2","06:15","2017-09-03","0.19"
"n2","09:00","2017-11-30","15.32"
"n2","19:30","2017-06-26","0"
"n2","13:15","2017-01-09","0"
"n2","15:00","2017-01-20","0.76"
"n2","07:45","2017-01-29","0"
"n2","13:00","2017-01-22","3.89"
"n2","10:00","2017-08-17","10.68"
"n2","09:00","2017-11-11","15.22"
"n2","18:00","2017-07-07","0.07"
"n2","06:00","2017-03-12","0"
"n2","14:00","2017-06-27","3.48"
"n2","12:00","2017-12-13","29.34"
"n2","13:30","2017-05-08","3.7"
"n2","05:00","2017-12-14","4.4"
"n2","08:45","2017-06-11","0.1"
"n2","14:00","2017-04-19","3.64"
"n2","21:30","2017-03-08","0.07"
"n2","20:30","2017-03-14","0"
"n2","05:30","2017-10-12","0.07"
"n2","15:00","2017-04-22","2.72"
"n2","03:15","2017-03-10","0"
"n2","00:30","2017-05-30","0.07"
